,State Code,County Code,Site Num,Address,State,County,City,Date Local,NO2 Units,NO2 Mean,NO2 1st Max Value,NO2 1st Max Hour,NO2 AQI,O3 Units,O3 Mean,O3 1st Max Value,O3 1st Max Hour,O3 AQI,SO2 Units,SO2 Mean,SO2 1st Max Value,SO2 1st Max Hour,SO2 AQI,CO Units,CO Mean,CO 1st Max Value,CO 1st Max Hour,CO AQI
734,4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,7/10/2000,Parts per billion,27.625,54,7,51,Parts per million,0.023458,0.043,10,36,Parts per billion,0.6,2.3,8,,Parts per million,0.665217,2,6,
735,4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,7/10/2000,Parts per billion,27.625,54,7,51,Parts per million,0.023458,0.043,10,36,Parts per billion,0.6,2.3,8,,Parts per million,0.566667,0.9,8,10
736,4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,7/11/2000,Parts per billion,30.458333,56,20,53,Parts per million,0.023167,0.047,12,40,Parts per billion,0.375,3,7,4,Parts per million,0.5375,1.2,6,
737,4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,7/11/2000,Parts per billion,30.458333,56,20,53,Parts per million,0.023167,0.047,12,40,Parts per billion,0.375,3,7,4,Parts per million,0.6,0.8,0,9
738,4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,7/11/2000,Parts per billion,30.458333,56,20,53,Parts per million,0.023167,0.047,12,40,Parts per billion,0.3625,2,8,,Parts per million,0.5375,1.2,6,
739,4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,7/11/2000,Parts per billion,30.458333,56,20,53,Parts per million,0.023167,0.047,12,40,Parts per billion,0.3625,2,8,,Parts per million,0.6,0.8,0,9
740,4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,7/12/2000,Parts per billion,25.708333,44,7,42,Parts per million,0.027375,0.054,11,46,Parts per billion,0.75,6,6,9,Parts per million,0.533333,2.2,6,
741,4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,7/12/2000,Parts per billion,25.708333,44,7,42,Parts per million,0.027375,0.054,11,46,Parts per billion,0.75,6,6,9,Parts per million,0.570833,1,8,11
742,4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,7/12/2000,Parts per billion,25.708333,44,7,42,Parts per million,0.027375,0.054,11,46,Parts per billion,0.75,4,8,,Parts per million,0.533333,2.2,6,
743,4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,7/12/2000,Parts per billion,25.708333,44,7,42,Parts per million,0.027375,0.054,11,46,Parts per billion,0.75,4,8,,Parts per million,0.570833,1,8,11
744,4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,7/13/2000,Parts per billion,27.47619,44,10,42,Parts per million,0.014208,0.026,14,22,Parts per billion,0.75,5,5,7,Parts per million,0.556522,1.9,5,
745,4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,7/13/2000,Parts per billion,27.47619,44,10,42,Parts per million,0.014208,0.026,14,22,Parts per billion,0.75,5,5,7,Parts per million,0.558333,1,11,11
746,4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,7/13/2000,Parts per billion,27.47619,44,10,42,Parts per million,0.014208,0.026,14,22,Parts per billion,0.7375,2.6,8,,Parts per million,0.556522,1.9,5,
747,4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,7/13/2000,Parts per billion,27.47619,44,10,42,Parts per million,0.014208,0.026,14,22,Parts per billion,0.7375,2.6,8,,Parts per million,0.558333,1,11,11
748,4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,7/14/2000,Parts per billion,24.136364,55,21,52,Parts per million,0.0265,0.051,11,43,Parts per billion,0.526316,4,21,6,Parts per million,0.481818,1.4,22,
749,4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,7/14/2000,Parts per billion,24.136364,55,21,52,Parts per million,0.0265,0.051,11,43,Parts per billion,0.526316,4,21,6,Parts per million,0.4,0.7,23,8
750,4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,7/14/2000,Parts per billion,24.136364,55,21,52,Parts per million,0.0265,0.051,11,43,Parts per billion,0.65,2.6,23,,Parts per million,0.481818,1.4,22,
751,4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,7/14/2000,Parts per billion,24.136364,55,21,52,Parts per million,0.0265,0.051,11,43,Parts per billion,0.65,2.6,23,,Parts per million,0.4,0.7,23,8
752,4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,7/15/2000,Parts per billion,17.708333,33,5,31,Parts per million,0.027,0.05,10,42,Parts per billion,0.708333,2,5,3,Parts per million,0.479167,1.1,5,
753,4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,7/15/2000,Parts per billion,17.708333,33,5,31,Parts per million,0.027,0.05,10,42,Parts per billion,0.708333,2,5,3,Parts per million,0.545833,0.8,2,9
754,4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,7/15/2000,Parts per billion,17.708333,33,5,31,Parts per million,0.027,0.05,10,42,Parts per billion,0.6875,1.6,8,,Parts per million,0.479167,1.1,5,
755,4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,7/15/2000,Parts per billion,17.708333,33,5,31,Parts per million,0.027,0.05,10,42,Parts per billion,0.6875,1.6,8,,Parts per million,0.545833,0.8,2,9
756,4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,7/16/2000,Parts per billion,16.791667,33,0,31,Parts per million,0.032333,0.061,10,54,Parts per billion,0.541667,2,0,3,Parts per million,0.483333,1.1,0,
757,4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,7/16/2000,Parts per billion,16.791667,33,0,31,Parts per million,0.032333,0.061,10,54,Parts per billion,0.541667,2,0,3,Parts per million,0.483333,0.7,3,8
758,4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,7/16/2000,Parts per billion,16.791667,33,0,31,Parts per million,0.032333,0.061,10,54,Parts per billion,0.5,1.3,2,,Parts per million,0.483333,1.1,0,
759,4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,7/16/2000,Parts per billion,16.791667,33,0,31,Parts per million,0.032333,0.061,10,54,Parts per billion,0.5,1.3,2,,Parts per million,0.483333,0.7,3,8
760,4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,7/17/2000,Parts per billion,29.652174,46,6,43,Parts per million,0.022125,0.046,11,39,Parts per billion,1.727273,7,6,10,Parts per million,0.804545,2.5,6,
761,4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,7/17/2000,Parts per billion,29.652174,46,6,43,Parts per million,0.022125,0.046,11,39,Parts per billion,1.727273,7,6,10,Parts per million,0.8,1.4,7,16
762,4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,7/17/2000,Parts per billion,29.652174,46,6,43,Parts per million,0.022125,0.046,11,39,Parts per billion,1.785714,4.6,8,,Parts per million,0.804545,2.5,6,
763,4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,7/17/2000,Parts per billion,29.652174,46,6,43,Parts per million,0.022125,0.046,11,39,Parts per billion,1.785714,4.6,8,,Parts per million,0.8,1.4,7,16
764,4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,7/18/2000,Parts per billion,29.583333,58,7,55,Parts per million,0.023833,0.052,11,44,Parts per billion,2.166667,9,7,13,Parts per million,0.745833,2.6,6,
765,4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,7/18/2000,Parts per billion,29.583333,58,7,55,Parts per million,0.023833,0.052,11,44,Parts per billion,2.166667,9,7,13,Parts per million,0.741667,1.5,8,17
766,4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,7/18/2000,Parts per billion,29.583333,58,7,55,Parts per million,0.023833,0.052,11,44,Parts per billion,2.1375,6.6,8,,Parts per million,0.745833,2.6,6,
767,4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,7/18/2000,Parts per billion,29.583333,58,7,55,Parts per million,0.023833,0.052,11,44,Parts per billion,2.1375,6.6,8,,Parts per million,0.741667,1.5,8,17
768,4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,7/19/2000,Parts per billion,30,48,22,45,Parts per million,0.020833,0.047,12,40,Parts per billion,2.125,10,5,14,Parts per million,0.704167,2.5,5,
769,4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,7/19/2000,Parts per billion,30,48,22,45,Parts per million,0.020833,0.047,12,40,Parts per billion,2.125,10,5,14,Parts per million,0.7,1.2,10,14
770,4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,7/19/2000,Parts per billion,30,48,22,45,Parts per million,0.020833,0.047,12,40,Parts per billion,2.0875,5.6,5,,Parts per million,0.704167,2.5,5,
771,4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,7/19/2000,Parts per billion,30,48,22,45,Parts per million,0.020833,0.047,12,40,Parts per billion,2.0875,5.6,5,,Parts per million,0.7,1.2,10,14
772,4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,7/20/2000,Parts per billion,35,48,0,45,Parts per million,0.036417,0.064,9,64,Parts per billion,3.666667,5,0,7,Parts per million,0.672727,1.5,1,
773,4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,7/20/2000,Parts per billion,35,48,0,45,Parts per million,0.036417,0.064,9,64,Parts per billion,3.666667,5,0,7,Parts per million,0.733333,1.3,7,15
774,4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,7/20/2000,Parts per billion,35,48,0,45,Parts per million,0.036417,0.064,9,64,Parts per billion,3.633333,4.3,2,,Parts per million,0.672727,1.5,1,
775,4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,7/20/2000,Parts per billion,35,48,0,45,Parts per million,0.036417,0.064,9,64,Parts per billion,3.633333,4.3,2,,Parts per million,0.733333,1.3,7,15
776,4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,7/21/2000,Parts per billion,17.777778,43,7,41,Parts per million,0.032833,0.055,9,47,Parts per billion,0.714286,2,6,3,Parts per million,0.4875,1.4,7,
777,4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,7/21/2000,Parts per billion,17.777778,43,7,41,Parts per million,0.032833,0.055,9,47,Parts per billion,0.714286,2,6,3,Parts per million,0.458333,0.7,8,8
778,4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,7/21/2000,Parts per billion,17.777778,43,7,41,Parts per million,0.032833,0.055,9,47,Parts per billion,0.8,1.6,8,,Parts per million,0.4875,1.4,7,
779,4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,7/21/2000,Parts per billion,17.777778,43,7,41,Parts per million,0.032833,0.055,9,47,Parts per billion,0.8,1.6,8,,Parts per million,0.458333,0.7,8,8
780,4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,7/24/2000,Parts per billion,27.416667,51,0,48,Parts per million,0.034208,0.062,11,58,Parts per billion,0.75,3,23,4,Parts per million,0.525,1.2,0,
781,4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,7/24/2000,Parts per billion,27.416667,51,0,48,Parts per million,0.034208,0.062,11,58,Parts per billion,0.75,3,23,4,Parts per million,0.625,1.1,3,13
782,4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,7/24/2000,Parts per billion,27.416667,51,0,48,Parts per million,0.034208,0.062,11,58,Parts per billion,1,2,23,,Parts per million,0.525,1.2,0,
783,4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,7/24/2000,Parts per billion,27.416667,51,0,48,Parts per million,0.034208,0.062,11,58,Parts per billion,1,2,23,,Parts per million,0.625,1.1,3,13
784,4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,7/25/2000,Parts per billion,29.833333,48,0,45,Parts per million,0.029375,0.062,11,58,Parts per billion,1.583333,5,23,7,Parts per million,0.625,1.5,23,
785,4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,7/25/2000,Parts per billion,29.833333,48,0,45,Parts per million,0.029375,0.062,11,58,Parts per billion,1.583333,5,23,7,Parts per million,0.575,0.8,6,9
786,4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,7/25/2000,Parts per billion,29.833333,48,0,45,Parts per million,0.029375,0.062,11,58,Parts per billion,1.5625,3,23,,Parts per million,0.625,1.5,23,
787,4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,7/25/2000,Parts per billion,29.833333,48,0,45,Parts per million,0.029375,0.062,11,58,Parts per billion,1.5625,3,23,,Parts per million,0.575,0.8,6,9
788,4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,7/26/2000,Parts per billion,24.791667,47,0,44,Parts per million,0.029375,0.054,10,46,Parts per billion,1.583333,5,0,7,Parts per million,0.641667,2.2,0,
789,4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,7/26/2000,Parts per billion,24.791667,47,0,44,Parts per million,0.029375,0.054,10,46,Parts per billion,1.583333,5,0,7,Parts per million,0.725,1.3,5,15
790,4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,7/26/2000,Parts per billion,24.791667,47,0,44,Parts per million,0.029375,0.054,10,46,Parts per billion,1.5625,3.3,2,,Parts per million,0.641667,2.2,0,
791,4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,7/26/2000,Parts per billion,24.791667,47,0,44,Parts per million,0.029375,0.054,10,46,Parts per billion,1.5625,3.3,2,,Parts per million,0.725,1.3,5,15
792,4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,7/27/2000,Parts per billion,22.285714,41,7,39,Parts per million,0.026333,0.052,10,44,Parts per billion,1.625,9,2,13,Parts per million,0.422727,1.1,5,
793,4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,7/27/2000,Parts per billion,22.285714,41,7,39,Parts per million,0.026333,0.052,10,44,Parts per billion,1.625,9,2,13,Parts per million,0.445833,0.7,9,8
794,4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,7/27/2000,Parts per billion,22.285714,41,7,39,Parts per million,0.026333,0.052,10,44,Parts per billion,1.5875,3.6,2,,Parts per million,0.422727,1.1,5,
795,4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,7/27/2000,Parts per billion,22.285714,41,7,39,Parts per million,0.026333,0.052,10,44,Parts per billion,1.5875,3.6,2,,Parts per million,0.445833,0.7,9,8
796,4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,7/28/2000,Parts per billion,19.875,34,0,32,Parts per million,0.032167,0.052,11,44,Parts per billion,0.761905,3,5,4,Parts per million,0.420833,1.3,5,
797,4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,7/28/2000,Parts per billion,19.875,34,0,32,Parts per million,0.032167,0.052,11,44,Parts per billion,0.761905,3,5,4,Parts per million,0.4375,0.7,8,8
798,4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,7/28/2000,Parts per billion,19.875,34,0,32,Parts per million,0.032167,0.052,11,44,Parts per billion,0.766667,2,8,,Parts per million,0.420833,1.3,5,
799,4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,7/28/2000,Parts per billion,19.875,34,0,32,Parts per million,0.032167,0.052,11,44,Parts per billion,0.766667,2,8,,Parts per million,0.4375,0.7,8,8
800,4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,7/29/2000,Parts per billion,17.625,58,21,55,Parts per million,0.038917,0.063,11,61,Parts per billion,0.375,4,21,6,Parts per million,0.433333,2.3,21,
801,4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,7/29/2000,Parts per billion,17.625,58,21,55,Parts per million,0.038917,0.063,11,61,Parts per billion,0.375,4,21,6,Parts per million,0.354167,0.7,22,8
802,4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,7/29/2000,Parts per billion,17.625,58,21,55,Parts per million,0.038917,0.063,11,61,Parts per billion,0.35,1.6,23,,Parts per million,0.433333,2.3,21,
803,4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,7/29/2000,Parts per billion,17.625,58,21,55,Parts per million,0.038917,0.063,11,61,Parts per billion,0.35,1.6,23,,Parts per million,0.354167,0.7,22,8
804,4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,7/30/2000,Parts per billion,13.434783,47,20,44,Parts per million,0.063167,0.081,10,114,Parts per billion,0.869565,3,3,4,Parts per million,0.313043,1,20,
805,4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,7/30/2000,Parts per billion,13.434783,47,20,44,Parts per million,0.063167,0.081,10,114,Parts per billion,0.869565,3,3,4,Parts per million,0.370833,0.7,0,8
806,4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,7/30/2000,Parts per billion,13.434783,47,20,44,Parts per million,0.063167,0.081,10,114,Parts per billion,0.885714,2.3,5,,Parts per million,0.313043,1,20,
807,4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,7/30/2000,Parts per billion,13.434783,47,20,44,Parts per million,0.063167,0.081,10,114,Parts per billion,0.885714,2.3,5,,Parts per million,0.370833,0.7,0,8
808,4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,7/31/2000,Parts per billion,36.05,73,21,71,Parts per million,0.037696,0.073,11,93,Parts per billion,0.736842,2,6,3,Parts per million,0.605,1.6,23,
809,4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,7/31/2000,Parts per billion,36.05,73,21,71,Parts per million,0.037696,0.073,11,93,Parts per billion,0.736842,2,6,3,Parts per million,0.488235,0.8,23,9
810,4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,7/31/2000,Parts per billion,36.05,73,21,71,Parts per million,0.037696,0.073,11,93,Parts per billion,0.75,2,23,,Parts per million,0.605,1.6,23,
811,4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,7/31/2000,Parts per billion,36.05,73,21,71,Parts per million,0.037696,0.073,11,93,Parts per billion,0.75,2,23,,Parts per million,0.488235,0.8,23,9
812,4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,8/1/2000,Parts per billion,22.416667,53,0,50,Parts per million,0.046333,0.073,10,93,Parts per billion,0.208333,3,0,4,Parts per million,0.3125,0.7,6,
813,4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,8/1/2000,Parts per billion,22.416667,53,0,50,Parts per million,0.046333,0.073,10,93,Parts per billion,0.208333,3,0,4,Parts per million,0.454167,0.9,0,10
814,4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,8/1/2000,Parts per billion,22.416667,53,0,50,Parts per million,0.046333,0.073,10,93,Parts per billion,0.2,1,2,,Parts per million,0.3125,0.7,6,
815,4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,8/1/2000,Parts per billion,22.416667,53,0,50,Parts per million,0.046333,0.073,10,93,Parts per billion,0.2,1,2,,Parts per million,0.454167,0.9,0,10
816,4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,8/2/2000,Parts per billion,19.375,44,4,42,Parts per million,0.042625,0.062,11,58,Parts per billion,0.166667,1,5,1,Parts per million,0.270833,1.1,5,
817,4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,8/2/2000,Parts per billion,19.375,44,4,42,Parts per million,0.042625,0.062,11,58,Parts per billion,0.166667,1,5,1,Parts per million,0.3,0.5,7,6
818,4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,8/2/2000,Parts per billion,19.375,44,4,42,Parts per million,0.042625,0.062,11,58,Parts per billion,0.1625,1,8,,Parts per million,0.270833,1.1,5,
819,4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,8/2/2000,Parts per billion,19.375,44,4,42,Parts per million,0.042625,0.062,11,58,Parts per billion,0.1625,1,8,,Parts per million,0.3,0.5,7,6
820,4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,8/3/2000,Parts per billion,19.842105,43,6,41,Parts per million,0.037083,0.051,10,43,Parts per billion,0.208333,2,7,3,Parts per million,0.181818,0.6,6,
821,4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,8/3/2000,Parts per billion,19.842105,43,6,41,Parts per million,0.037083,0.051,10,43,Parts per billion,0.208333,2,7,3,Parts per million,0.170833,0.3,8,3
822,4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,8/3/2000,Parts per billion,19.842105,43,6,41,Parts per million,0.037083,0.051,10,43,Parts per billion,0.2,1.3,8,,Parts per million,0.181818,0.6,6,
823,4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,8/3/2000,Parts per billion,19.842105,43,6,41,Parts per million,0.037083,0.051,10,43,Parts per billion,0.2,1.3,8,,Parts per million,0.170833,0.3,8,3
824,4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,8/4/2000,Parts per billion,27.041667,48,21,45,Parts per million,0.032375,0.062,11,58,Parts per billion,0.956522,3,5,4,Parts per million,0.466667,1.5,5,
825,4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,8/4/2000,Parts per billion,27.041667,48,21,45,Parts per million,0.032375,0.062,11,58,Parts per billion,0.956522,3,5,4,Parts per million,0.4125,0.8,10,9
826,4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,8/4/2000,Parts per billion,27.041667,48,21,45,Parts per million,0.032375,0.062,11,58,Parts per billion,0.8,1.3,5,,Parts per million,0.466667,1.5,5,
827,4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,8/4/2000,Parts per billion,27.041667,48,21,45,Parts per million,0.032375,0.062,11,58,Parts per billion,0.8,1.3,5,,Parts per million,0.4125,0.8,10,9
828,4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,8/5/2000,Parts per billion,25.625,64,8,62,Parts per million,0.044792,0.071,11,87,Parts per billion,1.375,4,8,6,Parts per million,0.479167,1.6,6,
829,4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,8/5/2000,Parts per billion,25.625,64,8,62,Parts per million,0.044792,0.071,11,87,Parts per billion,1.375,4,8,6,Parts per million,0.541667,1,8,11
830,4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,8/5/2000,Parts per billion,25.625,64,8,62,Parts per million,0.044792,0.071,11,87,Parts per billion,1.3625,3.3,8,,Parts per million,0.479167,1.6,6,
831,4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,8/5/2000,Parts per billion,25.625,64,8,62,Parts per million,0.044792,0.071,11,87,Parts per billion,1.3625,3.3,8,,Parts per million,0.541667,1,8,11
832,4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,8/6/2000,Parts per billion,10.791667,22,3,21,Parts per million,0.050042,0.068,10,77,Parts per billion,0.583333,1,5,1,Parts per million,0.158333,0.3,8,
833,4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,8/6/2000,Parts per billion,10.791667,22,3,21,Parts per million,0.050042,0.068,10,77,Parts per billion,0.583333,1,5,1,Parts per million,0.175,0.2,0,2
834,4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,8/6/2000,Parts per billion,10.791667,22,3,21,Parts per million,0.050042,0.068,10,77,Parts per billion,0.575,1,8,,Parts per million,0.158333,0.3,8,
